Code,plan_clustername,ClusterDC1,SC_ETADockdate,Sc_actualdockdate,Deploy_ETARTODate,Deploy_ActualRTODate,Buildout_ETAWaboHandoffDate,Buildout_ActualWaboHandoffDate,Buildout_ETALiveDate,Buildout_ActualLiveDate
2299897,HK2.F04C03.BM302|BM303|BM304|BM305|BM306|BM307|BM308|BM309|BM310,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299898,HK2.F04C01.AQ102|AQ103|AQ104|AQ105|AQ106|AQ107|AQ108|AQ109|AQ110,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299899,HK2.F04C02.AD202-AD219,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299900,HK2.F04C01.BM111|BM112|BM113|BM115|BM116|BM117|BM118|BM119,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299901,HK2.F04C04.BM515,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299902,HK2.F04C04.BZ510,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299903,HK2.F04C03.BD302|BD303|BD304|BD305|BD306|BD307|BD308|BD309|BD310,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299904,HK2.F04C01.AD102-AD119,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299905,HK2.F04C03.AQ302|AQ303|AQ304|AQ305|AQ306|AQ307|AQ308|AQ309|AQ310,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299906,HK2.F04C03.BQ315,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299907,HK2.F04C04.BM511|BM512|BM513|BM514|BM516|BM517|BM518|BM519,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299908,HK2.F04C03.BQ311|BQ312|BQ313|BQ314|BQ316|BQ317|BQ318|BQ319,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299909,HK2.F04C04.BZ502|BZ503|BZ504|BZ505|BZ506|BZ507|BZ508|BZ509,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299910,HK2.F04C04.AM511|AM512|AM513|AM514|AM516|AM517|AM518|AM519,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299911,HK2.F04C03.BZ302|BZ303|BZ304|BZ305|BZ306|BZ307|BZ308|BZ309,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299912,HK2.F04C04.BH502|BH503|BH504|BH505|BH507|BH508|BH509|BH510,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299913,HK2.F04C04.BQ502|BQ503|BQ504|BQ505|BQ507|BQ508|BQ509|BQ510,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299914,HK2.F04C04.AD502-AD509|AD512-AD519,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299915,HK2.F04C04.AQ502|AQ503|AQ504|AQ505|AQ507|AQ508|AQ509|AQ510,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299916,HK2.F01C04.BH802|BH803|BH804|BH805|BH806|BH807|BH808|BH809|BH810,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299917,HK2.F01C03.BZ902|BZ903|BZ904|BZ905|BZ906|BZ907|BZ908|BZ909,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299918,HK2.F01C04.BQ802|BQ803|BQ804|BQ805|BQ806|BQ807|BQ808|BQ809|BQ810,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299919,HK2.F01C04.BD811|BD812|BD813|BD814|BD815|BD816|BD817|BD818|BD819,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299920,HK2.F01C03.BV912|BV913|BV914|BV915|BV916|BV917|BV918|BV919,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299921,HK2.F01C04.BM811|BM812|BM813|BM814|BM815|BM816|BM817|BM818|BM819,HK2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299966,CHI21PrdGPZ01,CHI,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2205073,CY4P,CY4,00:00.0,00:00.0,00:00.0,48:07.6,07:20.0,NULL,NULL,00:00.0
2205134,AMS20PrdStp02,AMS,00:00.0,00:00.0,00:00.0,00:27.7,00:00.0,09:45.6,00:00.0,00:00.0
2205142,MWH01PrdGPZ01,MWH,00:00.0,00:00.0,00:00.0,52:14.4,52:14.4,27:49.8,27:49.8,00:00.0
2205157,BN1AzFGPC01,BN1,00:00.0,00:00.0,00:00.0,32:48.1,00:00.0,00:00.0,00:00.0,00:00.0
2205161,SN4PrdGPZ02,SN4,00:00.0,00:00.0,00:00.0,15:26.1,15:26.1,52:53.4,52:53.4,00:00.0
2205162,SN4PrdGPZ03,SN4,00:00.0,00:00.0,00:00.0,39:03.0,00:00.0,07:57.0,00:00.0,00:00.0
2205177,MWH01PrdGPC01,MWH,00:00.0,00:00.0,00:00.0,48:02.6,48:02.6,38:33.2,38:33.2,00:00.0
2205196,DB6PrdGPZ01,DB6,00:00.0,00:00.0,00:00.0,55:07.6,55:07.6,04:29.3,04:29.3,00:00.0
2166064,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2166148,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2205295,PHX20AzFGPC01,PHX,00:00.0,00:00.0,00:00.0,13:52.5,13:52.5,00:00.0,00:00.0,00:00.0
2205310,SN4PrdGPZ04,SN4,00:00.0,00:00.0,00:00.0,04:41.9,00:00.0,49:45.7,00:00.0,00:00.0
2205311,BL6PrdGPC03,BL6,00:00.0,00:00.0,00:00.0,44:27.6,44:27.6,34:20.8,34:20.8,00:00.0
2205372,TY1PrdStp06,TY1,00:00.0,00:00.0,00:00.0,52:06.0,00:00.0,24:07.0,00:00.0,00:00.0
2261417,DUB02,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261418,DUB02,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261419,DUB02,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261420,DUB02,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261456,CY4P,CY4,00:00.0,00:00.0,22:59.0,22:59.0,00:00.0,18:44.5,00:00.0,NULL
2261457,CY4,CY4,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261458,CY4,CY4,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261459,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261460,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261461,CY4,CY4,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261462,CY4,CY4,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261463,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261464,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261465,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261466,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261467,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261468,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261469,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2261471,MWH02P,MWH,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2263243,DUB20PrdStr04,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2263245,RED01PrdStr01,RED,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2263251,SG2PrdStr06,SG2,00:00.0,00:00.0,00:00.0,08:42.4,00:00.0,29:27.7,00:00.0,00:00.0
2263252,HK2PrdStr07,HK2,00:00.0,00:00.0,00:00.0,52:48.9,00:00.0,30:56.8,00:00.0,00:00.0
2263253,AMS06PrdStr02,AMS,00:00.0,00:00.0,00:00.0,11:22.5,00:00.0,57:44.5,00:00.0,00:00.0
2263254,AMS20PrdStr02,AMS,00:00.0,00:00.0,00:00.0,17:40.8,00:00.0,22:37.3,00:00.0,00:00.0
2263261,DB3PrdStr14,DB3,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2263262,GRN01PrdStr01,GRN,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2166240,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2166405,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2153401,BN6PrdDDC05,BN6,NULL,00:00.0,00:00.0,37:24.0,37:24.0,00:00.0,00:00.0,00:00.0
2300086,MEL20PrdStp01,MEL,00:00.0,00:00.0,00:00.0,15:00.3,00:00.0,29:41.3,00:00.0,00:00.0
2300171,LN1PrdStp05,LN1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2166489,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2166581,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2300190,BLAPrdStr07,BLA,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2322084,AMS06PrdStr09,AMS,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2322098,BLAPrdGPC06,BLA,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2322136,MWZ02PrdGPZ01,MWZ,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2337593,CW1PrdStr07,CW1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2205496,OS1PrdStp01,OS1,00:00.0,00:00.0,00:00.0,57:29.0,00:00.0,59:15.8,00:00.0,00:00.0
2205523,BZ6PrdStp10,BZ6,00:00.0,00:00.0,00:00.0,56:20.2,56:20.2,02:31.6,02:31.6,00:00.0
2205526,LN1PrdGPC01,LN1,00:00.0,00:00.0,00:00.0,59:46.1,00:00.0,02:29.5,00:00.0,00:00.0
2205527,AMS20PrdGPC01,AMS,00:00.0,00:00.0,00:00.0,25:03.6,00:00.0,15:56.5,00:00.0,00:00.0
2205529,MWH01PrdGPC02,MWH,00:00.0,00:00.0,00:00.0,13:50.8,13:50.8,50:04.7,50:04.7,00:00.0
2300234,LN1PrdStr06,LN1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300253,AMS06PrdStr07,AMS,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300263,RED01PrdStp01,RED,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300376,PN1PrdStr05,PN1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300395,BLAPrdStr08,BLA,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300406,MWZ02PrdGPM03,MWZ,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2166746,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2166830,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2166922,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2205644,CQ2PrdStp03,CQ2,00:00.0,00:00.0,00:00.0,33:44.7,00:00.0,20:37.0,00:00.0,00:00.0
2205647,MWH01PrdHPC01,MWH,00:00.0,00:00.0,00:00.0,28:45.0,00:00.0,31:53.2,00:00.0,00:00.0
2205649,MWH01PrdGPZ04,MWH,00:00.0,00:00.0,00:00.0,22:50.1,00:00.0,50:41.6,00:00.0,00:00.0
2205650,MWH01PrdStp03,MWH,00:00.0,00:00.0,00:00.0,33:53.6,33:53.6,48:13.0,48:13.0,00:00.0
2205659,SN4PrdGPZ05,SN4,00:00.0,00:00.0,00:00.0,19:11.9,00:00.0,13:23.3,00:00.0,00:00.0
2205662,BL6PrdGPZ02,BL6,00:00.0,00:00.0,00:00.0,38:01.5,38:01.5,20:43.6,20:43.6,00:00.0
2343656,SHA01N,SHA,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2167087,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2167171,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2167263,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2263685,BZ6PrdStr18,BZ6,00:00.0,00:00.0,00:00.0,32:29.9,00:00.0,38:09.7,00:00.0,00:00.0
2263686,DM5PrdStr13,DM5,00:00.0,00:00.0,00:00.0,41:13.9,00:00.0,42:46.3,00:00.0,00:00.0
2153559,CQ2PrdStp02,CQ2,NULL,00:00.0,00:00.0,13:39.0,13:39.0,00:00.0,00:00.0,00:00.0
2153572,CHAPrdStp01,CHA,NULL,00:00.0,00:00.0,27:48.3,27:48.3,00:00.0,00:00.0,00:00.0
2153575,DZ5PrdDDC03,DZ5,NULL,00:00.0,00:00.0,23:03.6,23:03.6,00:00.0,00:00.0,00:00.0
2153590,LN1PrdDDC01,LN1,NULL,00:00.0,00:00.0,31:37.9,31:37.9,00:00.0,00:00.0,00:00.0
2153601,DD3AzFStp01,DD3,NULL,00:00.0,00:00.0,44:59.0,44:59.0,00:00.0,00:00.0,00:00.0
2153619,CW1PrdDDC01,CW1,NULL,00:00.0,00:00.0,39:29.4,39:29.4,00:00.0,00:00.0,00:00.0
2153627,DZ5PrdDDC02,DZ5,NULL,00:00.0,00:00.0,32:36.7,32:36.7,00:00.0,00:00.0,00:00.0
2263756,BZ7PrdStr03,BZ7,00:00.0,00:00.0,00:00.0,31:51.2,00:00.0,41:04.7,00:00.0,00:00.0
2263758,DM5PrdStr14,DM5,00:00.0,00:00.0,00:00.0,33:14.3,00:00.0,45:18.6,00:00.0,00:00.0
2263759,DZ5PrdStr15,DZ5,00:00.0,00:00.0,00:00.0,00:28.0,00:00.0,05:56.0,00:00.0,00:00.0
2263760,BZ7PrdStr02,BZ7,00:00.0,00:00.0,00:00.0,55:29.9,00:00.0,23:02.5,00:00.0,00:00.0
2300560,MA1P,MA1,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300570,SN6PrdStr04,SN6,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2206029,BL6PrdStp04,BL6,00:00.0,00:00.0,00:00.0,24:49.1,24:49.1,19:39.4,19:39.4,00:00.0
2206047,CW1PrdStp02,CW1,00:00.0,00:00.0,00:00.0,11:30.7,00:00.0,43:07.9,00:00.0,00:00.0
2300592,SG3PrdStp01,SG3,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300681,DUB07PrdStr06,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300719,PAR02P,PAR,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2167428,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2322184,DUB20PrdStr05,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2322296,CHI21PrdStp02,CHI,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2322336,SN5N,SN5,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2263880,DB3PrdStr09,DB3,00:00.0,00:00.0,00:00.0,17:16.3,00:00.0,45:57.8,00:00.0,00:00.0
2263881,AMS06PrdStr08,AMS,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2263958,MWH01PrdStp07,MWH,00:00.0,00:00.0,00:00.0,00:00.6,00:00.0,08:25.6,00:00.0,00:00.0
2153685,BYAPrdStp02,BYA,NULL,00:00.0,00:00.0,31:14.9,31:14.9,00:00.0,00:00.0,00:00.0
2153713,SY3PrdStp06,SY3,NULL,00:00.0,00:00.0,05:35.1,05:35.1,27:43.5,27:43.5,00:00.0
2153782,BL6PrdStp01,BL6,NULL,00:00.0,00:00.0,27:41.0,27:41.0,00:00.0,00:00.0,00:00.0
2153833,DZ5PrdStp01,DZ5,NULL,00:00.0,00:00.0,11:42.3,11:42.3,00:00.0,00:00.0,00:00.0
2300793,CW1PrdStr06,CW1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300848,BJS20PrdStr02,BJS,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300868,PS1P,PS1,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300922,PAR22PrdStr04,PAR,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2167512,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2167604,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2300957,HKG20PrdStp01,HKG,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2337807,BLAPrdGPZ04,BLA,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2167769,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2167853,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2206358,LN1PrdHPC01,LN1,00:00.0,00:00.0,00:00.0,35:31.3,00:00.0,33:56.7,00:00.0,00:00.0
2206399,CY4PrdStp03,CY4,00:00.0,00:00.0,00:00.0,06:21.7,06:21.7,35:45.5,35:45.5,00:00.0
2206400,MWH02PrdStp01,MWH,00:00.0,00:00.0,00:00.0,42:58.9,00:00.0,49:24.4,00:00.0,NULL
2206468,AMS20PrdGPZ01,AMS,00:00.0,00:00.0,00:00.0,47:49.4,47:49.4,31:48.2,31:48.2,00:00.0
2206490,AMS06PrdGPZ01,AMS,00:00.0,00:00.0,00:00.0,53:59.3,00:00.0,19:01.3,00:00.0,00:00.0
2206507,ML1PrdStp03,ML1,00:00.0,00:00.0,00:00.0,35:12.8,35:12.8,55:36.4,55:36.4,00:00.0
2264098,HKG01,HKG,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,NULL,NULL
2264099,DUB02,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264117,CY4P,CY4,00:00.0,00:00.0,00:00.0,39:38.5,00:00.0,16:09.9,00:00.0,NULL
2264119,CY4P,CY4,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264127,SYD01P,SYD,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264132,CY4P,CY4,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264133,BN6PrdSDF02,BN6,00:00.0,00:00.0,00:00.0,31:43.7,31:43.7,53:24.3,53:24.3,NULL
2264134,CY4PrdSDF01,CY4,00:00.0,00:00.0,00:00.0,40:15.1,40:15.1,06:14.9,06:14.9,NULL
2264135,BL6P,BL6,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264136,SHA01N,SHA,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264138,SHA01N,SHA,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264139,PHX01N,PHX,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264142,BJS01N,BJS,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264143,LG1N,LG1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264144,MA1P,MA1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264145,PS1P,PS1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264147,CDM01P,CDM,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2264155,HK2P,HK2,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2300988,SHA20PrdStr02,SHA,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2301068,MRS20PrdStr04,MRS,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2301119,BLAPrdStp05,BLA,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2167945,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2206514,TY1PrdHPC01,TY1,00:00.0,00:00.0,00:00.0,56:42.3,56:42.3,39:49.7,39:49.7,00:00.0
2206515,TY1PrdGPZ01,TY1,00:00.0,00:00.0,00:00.0,54:03.2,54:03.2,59:02.2,59:02.2,00:00.0
2206524,MA1PrdDWS01,MA1,00:00.0,00:00.0,00:00.0,44:06.0,44:06.0,30:49.0,30:49.0,NULL
2206530,AMS06PrdGPZ02,AMS,00:00.0,00:00.0,00:00.0,34:41.2,00:00.0,09:49.5,00:00.0,00:00.0
2206532,SYD23PrdGPZ01,SYD,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2206534,DB6PrdGPZ02,DB6,00:00.0,00:00.0,00:00.0,26:38.3,26:38.3,48:50.2,48:50.2,00:00.0
2206543,LN1PrdGPZ02,LN1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2206544,SG2PrdHPC01,SG2,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2206548,AMS06PrdStp01,AMS,00:00.0,00:00.0,00:00.0,40:42.2,00:00.0,58:31.3,00:00.0,00:00.0
2206550,SYD23PrdGPC01,SYD,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2206570,PN1PrdHPC01,PN1,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2206572,SYD23PrdHPC02,SYD,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2206585,DB3PrdStp01,DB3,00:00.0,00:00.0,00:00.0,01:52.5,01:52.5,48:06.3,48:06.3,00:00.0
2206588,DM5PrdStp04,DM5,00:00.0,00:00.0,00:00.0,08:42.1,00:00.0,53:50.0,00:00.0,00:00.0
2206625,SG2PrdGPZ02,SG2,00:00.0,00:00.0,00:00.0,59:27.6,59:27.6,44:03.4,44:03.4,00:00.0
2206652,PAR22PrdStp01,PAR,00:00.0,00:00.0,00:00.0,51:27.7,51:27.7,NULL,51:27.7,NULL
2322386,BLAPrdGPZ05,BLA,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2322513,BLAPrdStp06,BLA,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2301154,DUB07PrdStr01,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2153847,SN5AzFDDC01,SN5,NULL,00:00.0,00:00.0,38:21.1,38:21.1,00:00.0,00:00.0,00:00.0
2153863,PS1PrdDDC01,PS1,NULL,00:00.0,00:00.0,03:53.0,03:53.0,00:00.0,00:00.0,00:00.0
2168110,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2327981,DUB02,DUB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2327982,DUB02,DUB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2327999,AMS06PrdStp05,AMS,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2328000,AMZ06PrdStp01,AMZ,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2168285,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2141692,DM3PrdStp03,DM3,NULL,00:00.0,00:00.0,59:47.1,59:47.1,00:00.0,00:00.0,00:00.0
2141698,HK2PrdStr06,HK2,NULL,00:00.0,00:00.0,39:40.8,39:40.8,00:00.0,00:00.0,00:00.0
2141699,HK2PrdStr04,HK2,NULL,00:00.0,00:00.0,35:34.9,35:34.9,00:00.0,00:00.0,00:00.0
2168450,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2168451,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2168626,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2168791,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2264564,CBZ06PrdStr01,CBZ,00:00.0,00:00.0,00:00.0,30:22.9,00:00.0,23:31.1,00:00.0,00:00.0
2264565,CDM05PrdStr02,CDM,00:00.0,00:00.0,00:00.0,27:29.0,00:00.0,18:18.6,00:00.0,00:00.0
2264573,CHI02,CHI,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2301370,MA1PrdStr07,MA1,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2301409,SHA20PrdStp01,SHA,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2168792,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2168967,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2169132,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2169133,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2207107,TY1PrdHPC02,TY1,00:00.0,00:00.0,00:00.0,03:04.8,03:04.8,57:12.3,57:12.3,00:00.0
2207108,LN1PrdHPC02,LN1,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2207123,OSA20PrdStp01,OSA,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2333955,PHX01N,PHX,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2333956,CY4P,CY4,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2333957,PN1P,PN1,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2333959,BN3N,BN3,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2333960,SN5N,SN5,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
